"EVENT","CATEGORY","LEVEL","PLAY_TIME_AVG","HINT_USED_SUM","ATTEMPT_SUM","RETRY_SUM","SKIPPED_SUM","COUNT","COUNT %","USERS","EVENTS PER USER","ENGAGEMENT","TOTAL ACTIVE"
"levelUp","MEMORIZE_PATH","34","26.833333333333332","0","8","16","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","127","11.833333333333334","0","3","9","0","6","0.0004","6","1","0.0083","723"
"levelUp","CUT_TO_SAVE","27","13.833333333333334","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","FLASHBACK","57","43.666666666666664","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","CUT_TO_SAVE","54","22","0","0","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","178","10.166666666666668","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","MATHS_CATCH_THIEFS","26","25","0","1","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","105","12.166666666666666","0","2","8","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","295","20","0","48","47","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","169","15.166666666666666","0","1","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","168","22","0","4","10","0","6","0.0004","6","1","0.0083","723"
"levelUp","TRICKY","210","30.666666666666668","4","0","24","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","276","33","0","0","12","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","346","29.166666666666664","0","1","11","0","6","0.0004","6","1","0.0083","723"
"levelUp","SAVE_CIVILIAN","19","25.833333333333336","0","8","14","0","6","0.0004","6","1","0.0083","723"
"levelUp","MEMORIZE_PATH","35","31.166666666666668","0","10","18","0","6","0.0004","6","1","0.0083","723"
"levelUp","CUT_TO_SAVE","58","27.166666666666668","1","2","11","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","282","38","0","15","23","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","129","16.833333333333332","0","1","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","REMEMBER_FACE","25","16.666666666666668","0","1","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","273","17","0","0","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","114","20.5","0","4","10","0","6","0.0004","6","1","0.0083","723"
"levelUp","MATHS_CATCH_THIEFS","24","8","1","51","12","0","6","0.0004","6","1","0.0083","723"
"levelUp","CUT_TO_SAVE","29","9.833333333333332","0","0","7","1","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","126","16.666666666666668","0","5","11","0","6","0.0004","6","1","0.0083","723"
"levelUp","CUT_TO_SAVE","86","24.166666666666664","0","0","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","151","20.166666666666664","1","10","17","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","287","14.666666666666668","0","4","11","0","6","0.0004","6","1","0.0083","723"
"levelUp","FLASHBACK","51","25.5","0","1","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","INTEROGATION","27","29.16666666666667","0","7","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","SAVE_CIVILIAN","25","74.16666666666666","0","18","27","0","6","0.0004","6","1","0.0083","723"
"levelUp","MEMORIZE_PATH","32","17.166666666666664","0","10","16","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","275","66.16666666666666","0","62","40","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","169","17","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","175","8.5","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","352","30.500000000000004","0","0","8","0","6","0.0004","6","1","0.0083","723"
"levelUp","TETRIS_BRIDGE","8","27.833333333333336","1","11","18","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","309","11.5","0","4","8","0","6","0.0004","6","1","0.0083","723"
"levelUp","TRICKY","197","36.33333333333333","0","18","25","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","281","17.333333333333336","0","1","10","0","6","0.0004","6","1","0.0083","723"
"levelUp","TRICKY","211","62.33333333333333","0","32","39","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","145","41.333333333333336","0","0","10","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","109","11","0","1","7","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","190","13.666666666666666","0","4","10","0","6","0.0004","6","1","0.0083","723"
"levelUp","MEMORIZE_PATH","30","23.166666666666664","0","6","13","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","152","24.333333333333332","0","7","13","0","6","0.0004","6","1","0.0083","723"
"levelUp","INTEROGATION","11","21.5","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","TETRIS_BRIDGE","14","7","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","CUT_TO_SAVE","53","22.333333333333332","0","0","8","0","6","0.0004","6","1","0.0083","723"
"levelUp","INTEROGATION","18","14","0","4","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","MR_BULLET","183","8.833333333333332","0","0","6","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","149","14.833333333333334","0","4","12","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","185","19.833333333333332","1","18","24","0","6","0.0004","6","1","0.0083","723"
"levelUp","DRAW_TO_SAVE","106","9.4","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","INTEROGATION","17","16.4","0","1","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","34","6.6","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","284","15.6","0","0","8","0","5","0.0003","5","1","0.0069","723"
"levelUp","SEQUENCE_PUZZLE","19","142.4","0","14","5","1","5","0.0003","5","1","0.0069","723"
"levelUp","REMEMBER_FACE","28","19","0","3","8","0","5","0.0003","5","1","0.0069","723"
"levelUp","CAR_PARK","46","9.8","0","3","8","0","5","0.0003","5","1","0.0069","723"
"levelUp","TETRIS_BRIDGE","42","41.6","0","4","9","0","5","0.0003","5","1","0.0069","723"
"levelUp","REMEMBER_FACE","33","10.8","0","2","7","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","36","23.4","0","1","6","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","186","42.4","1","14","19","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","33","26.2","0","1","6","0","5","0.0003","5","1","0.0069","723"
"levelUp","TETRIS_BRIDGE","18","46.4","0","2","7","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","141","26.8","0","10","15","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","135","11.8","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","280","20","0","4","9","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","41","20.8","0","2","7","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","278","7.6","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","188","13","0","3","9","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","37","21.6","0","1","6","0","5","0.0003","5","1","0.0069","723"
"levelUp","REMEMBER_FACE","23","25.6","0","7","12","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","344","11.8","0","2","7","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","325","53","0","0","12","0","5","0.0003","5","1","0.0069","723"
"levelUp","TRICKY","203","5.800000000000001","1","15","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","213","10.2","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","FLASHBACK","54","33","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","TETRIS_BRIDGE","38","23.4","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","MATHS_CATCH_THIEFS","11","32.2","1","56","26","0","5","0.0003","5","1","0.0069","723"
"levelUp","TRICKY","199","30","0","11","15","0","5","0.0003","5","1","0.0069","723"
"levelUp","TRICKY","182","158","1","22","29","0","5","0.0003","5","1","0.0069","723"
"levelUp","TRICKY","204","54.2","1","27","6","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","299","43.8","0","23","23","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","297","10","0","1","6","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","184","38.4","1","8","15","0","5","0.0003","5","1","0.0069","723"
"levelUp","REMEMBER_FACE","34","17.4","0","4","9","0","5","0.0003","5","1","0.0069","723"
"levelUp","REMEMBER_FACE","27","25.8","0","5","10","0","5","0.0003","5","1","0.0069","723"
"levelUp","TRICKY","201","15.4","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","119","12.8","0","2","7","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","293","35.8","0","0","14","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","30","13.4","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","294","25.8","0","0","9","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","150","58","1","30","41","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","271","10.4","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","212","23","0","0","6","1","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","189","35.4","1","20","25","0","5","0.0003","5","1","0.0069","723"
"levelUp","TETRIS_BRIDGE","39","21.6","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","TRICKY","217","84","3","63","6","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","107","13.2","0","2","7","0","5","0.0003","5","1","0.0069","723"
"levelUp","MATHS_CATCH_THIEFS","14","46.6","0","40","25","0","5","0.0003","5","1","0.0069","723"
"levelUp","REMEMBER_FACE","21","23.2","0","7","12","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","44","47.8","0","5","12","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","300","13.8","0","0","6","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","173","14.4","0","3","8","0","5","0.0003","5","1","0.0069","723"
"levelUp","TETRIS_BRIDGE","10","8.8","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","272","17.6","0","4","7","0","5","0.0003","5","1","0.0069","723"
"levelUp","TRICKY","200","14.2","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","308","44.6","0","0","13","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","172","10.2","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","298","17","0","6","11","0","5","0.0003","5","1","0.0069","723"
"levelUp","SEQUENCE_PUZZLE","7","34","0","5","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","133","10.8","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","148","20.2","0","6","12","0","5","0.0003","5","1","0.0069","723"
"levelUp","TRICKY","202","23.2","0","11","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","56","23.8","1","1","9","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","199","59.6","0","24","29","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","301","12","0","5","7","0","5","0.0003","5","1","0.0069","723"
"levelUp","MATHS_CATCH_THIEFS","23","63.599999999999994","1","104","35","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","67","34.2","0","2","7","0","5","0.0003","5","1","0.0069","723"
"levelUp","TETRIS_BRIDGE","43","29.4","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","TETRIS_BRIDGE","9","14.6","0","0","6","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","139","48.8","1","29","34","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","211","7.8","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","40","24","0","1","6","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","215","32.2","0","2","9","1","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","140","15.2","0","3","8","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","138","12.6","0","2","7","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","345","36","0","0","10","1","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","121","15.8","0","4","9","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","108","12.4","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","171","25","0","15","20","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","134","14","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","194","22.2","1","11","16","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","296","35","0","18","16","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","39","13.8","0","1","6","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","147","23","0","3","9","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","200","30.2","1","8","13","0","5","0.0003","5","1","0.0069","723"
"levelUp","TETRIS_BRIDGE","36","154.2","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","120","18","0","1","6","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","290","31.4","0","5","12","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","116","11.4","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","52","16.2","0","0","8","0","5","0.0003","5","1","0.0069","723"
"levelUp","TRICKY","145","18.8","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","118","12.8","0","2","7","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","142","58.8","1","22","27","0","5","0.0003","5","1","0.0069","723"
"levelUp","TRICKY","206","79.6","1","0","20","1","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","214","46.6","0","0","12","1","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","208","34.4","0","0","8","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","55","20.4","1","1","7","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","270","21","0","0","7","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","87","28.4","0","0","6","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","32","25.8","0","2","7","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","78","19.6","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","SEQUENCE_PUZZLE","5","32.4","0","2","6","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","209","8.4","0","1","6","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","38","16","0","1","6","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","145","17.4","0","4","9","0","5","0.0003","5","1","0.0069","723"
"levelUp","MATHS_CATCH_THIEFS","13","33.4","0","24","29","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","117","16.2","0","4","9","0","5","0.0003","5","1","0.0069","723"
"levelUp","TRICKY","212","11.8","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","TRICKY","207","14.6","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","TETRIS_BRIDGE","41","26.2","0","6","11","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","340","13.8","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","68","31.6","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","79","29.2","0","1","7","0","5","0.0003","5","1","0.0069","723"
"levelUp","REMEMBER_FACE","30","16.6","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","144","36.4","0","8","13","0","5","0.0003","5","1","0.0069","723"
"levelUp","REMEMBER_FACE","29","13.2","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","339","21.6","0","2","8","0","5","0.0003","5","1","0.0069","723"
"levelUp","INTEROGATION","26","25.4","0","2","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","REMEMBER_FACE","22","14.4","0","1","6","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","291","11.6","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","342","46.4","0","8","16","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","187","38.8","0","14","19","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_FIGHTER","10","127","0","11","20","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","343","37.6","0","5","12","0","5","0.0003","5","1","0.0069","723"
"levelUp","FLASHBACK","59","38.6","1","0","6","1","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","132","13","0","1","6","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","210","8.6","0","0","5","0","5","0.0003","5","1","0.0069","723"
"levelUp","DRAW_TO_SAVE","174","23.4","1","7","12","0","5","0.0003","5","1","0.0069","723"
"levelUp","MR_BULLET","324","43.4","0","26","33","0","5","0.0003","5","1","0.0069","723"
"levelUp","CUT_TO_SAVE","51","17.25","0","0","5","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","368","82","0","0","21","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","43","20.25","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","TETRIS_BRIDGE","12","15.25","0","0","5","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","42","44.75","0","5","9","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","TRICKY","213","46.75","0","11","17","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","85","60.75","0","6","10","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","314","38","0","7","16","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","SEQUENCE_PUZZLE","9","47","0","8","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","DRAW_TO_SAVE","193","79.25","1","32","36","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","289","15.75","0","6","8","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","DRAW_TO_SAVE","131","29","0","10","14","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","TRICKY","216","15","1","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","TETRIS_BRIDGE","37","32.75","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","373","42.25","0","113","48","1","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","TRICKY","220","16.75","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","TRICKY","185","19.5","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","374","33.75","0","20","20","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","TRICKY","184","28","0","0","5","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","TETRIS_BRIDGE","31","9.5","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","312","34","0","14","15","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","DRAW_TO_SAVE","166","20.75","0","3","7","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","66","22.25","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MEMORIZE_PATH","36","72","0","12","19","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","90","30.75","0","1","5","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","DRAW_TO_SAVE","191","49.75","0","17","21","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","TRICKY","180","29.499999999999996","1","0","6","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","46","20.75","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","TRICKY","214","27.75","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MATHS_CATCH_THIEFS","8","18.75","0","8","8","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MEMORIZE_PATH","40","13.75","0","2","6","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","REMEMBER_FACE","35","31.25","0","6","10","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","TRICKY","225","70","2","3","14","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","TRICKY","218","82.25","4","22","26","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CAR_PARK","45","59.5","0","9","13","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","367","32.25","0","0","19","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","100","43","0","1","5","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","328","24.5","0","10","11","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","395","23.75","0","4","12","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","279","10.75","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MEMORIZE_PATH","37","27.5","0","4","8","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","322","60","0","33","37","1","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","323","21.75","0","5","9","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MATHS_CATCH_THIEFS","9","20","0","6","7","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","DRAW_TO_SAVE","163","14.25","0","1","5","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","396","30.75","1","11","25","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MATHS_CATCH_THIEFS","10","23","0","6","8","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CAR_PARK","44","112.25","0","30","35","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","TETRIS_BRIDGE","13","9.25","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","318","10.5","0","9","6","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","333","68.25","0","0","15","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","330","35.5","0","4","11","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","81","18.5","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","DRAW_TO_SAVE","192","28.25","1","9","13","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","316","16.75","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","331","21","0","0","9","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","DRAW_TO_SAVE","137","19.25","0","2","6","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","49","40.5","0","1","10","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","327","9.5","0","3","6","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MATHS_CATCH_THIEFS","4","23.5","0","8","8","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","DRAW_TO_SAVE","196","11.25","0","2","6","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MATHS_CATCH_THIEFS","5","41.75","0","14","10","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","91","38.25","0","1","5","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","DRAW_TO_SAVE","161","20.5","0","2","6","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","320","21.25","0","3","9","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","REMEMBER_FACE","36","13.75","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","315","22.25","0","2","7","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","TRICKY","181","8.75","0","4","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","DRAW_TO_SAVE","195","56.25","0","22","26","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","329","7.5","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","DRAW_TO_SAVE","152","34.75","1","11","16","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","50","20.75","0","0","6","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","69","19.75","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","319","92","0","0","22","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","82","31","0","2","6","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","CUT_TO_SAVE","47","30.75","0","3","8","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","311","12.75","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","DRAW_TO_SAVE","155","28","0","7","11","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","REMEMBER_FACE","32","14.25","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","358","23.75","0","5","12","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","SEQUENCE_PUZZLE","18","-0.25","0","6","4","1","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MEMORIZE_PATH","38","15.25","0","2","6","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","DRAW_TO_SAVE","136","25.5","0","5","9","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","332","16","0","0","5","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MATHS_CATCH_THIEFS","22","26","0","12","8","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","326","13","0","0","4","0","4","0.0003","4","1","0.0055000000000000005","723"
"levelUp","MR_BULLET","317","27","0","0","5","0","4","0.0003","4","1","0.0055000000000000005","723"
