"EVENT","CATEGORY","LEVEL","COUNT","COUNT %","USERS","EVENTS PER USER","ENGAGEMENT","TOTAL ACTIVE"
"levelStarted","TRICKY","226","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","381","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","TETRIS_BRIDGE","35","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","TETRIS_BRIDGE","14","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","45","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","MR_BULLET","378","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","CUT_TO_SAVE","85","3","0.0002","3","1","0.0040999999999999995","723"
"levelStarted","SEQUENCE_PUZZLE","18","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","TETRIS_BRIDGE","20","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","MR_BULLET","395","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","DRAW_TO_SAVE","181","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","TETRIS_BRIDGE","36","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","MR_BULLET","388","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","SEQUENCE_PUZZLE","14","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","TETRIS_BRIDGE","28","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","MR_BULLET","400","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","MR_BULLET","366","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","MR_BULLET","376","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","MR_BULLET","389","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","TETRIS_BRIDGE","30","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","CUT_TO_SAVE","96","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","DRAW_TO_SAVE","159","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","MR_BULLET","393","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","CUT_TO_SAVE","103","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","DRAW_TO_SAVE","183","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","DRAW_TO_SAVE","157","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","CUT_TO_SAVE","105","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","CUT_TO_SAVE","100","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","CUT_TO_SAVE","76","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","TETRIS_BRIDGE","24","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","DRAW_TO_SAVE","179","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","DRAW_TO_SAVE","180","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","DRAW_TO_SAVE","166","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","DRAW_TO_SAVE","162","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","CUT_TO_SAVE","64","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","DRAW_TO_SAVE","178","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","MATHS_CATCH_THIEFS","6","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","DRAW_TO_SAVE","167","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","TETRIS_BRIDGE","29","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","TETRIS_BRIDGE","33","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","TETRIS_BRIDGE","25","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","SEQUENCE_PUZZLE","11","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","CUT_TO_SAVE","104","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","TETRIS_BRIDGE","21","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","CUT_TO_SAVE","65","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","DRAW_TO_SAVE","184","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","TETRIS_BRIDGE","31","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","CUT_TO_SAVE","75","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","SEQUENCE_PUZZLE","15","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","CUT_TO_SAVE","63","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","MR_BULLET","377","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","DRAW_TO_SAVE","158","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","DRAW_TO_SAVE","182","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","DRAW_TO_SAVE","160","2","0.0001","2","1","0.0028000000000000004","723"
"levelStarted","DRAW_TO_SAVE","163","1","0.0001","1","1","0.0014000000000000002","723"
"levelStarted","DRAW_TO_SAVE","165","1","0.0001","1","1","0.0014000000000000002","723"
"levelStarted","TETRIS_BRIDGE","27","1","0.0001","1","1","0.0014000000000000002","723"
"levelStarted","SEQUENCE_PUZZLE","17","1","0.0001","1","1","0.0014000000000000002","723"
"levelStarted","MR_BULLET","394","1","0.0001","1","1","0.0014000000000000002","723"
"levelStarted","TETRIS_BRIDGE","23","1","0.0001","1","1","0.0014000000000000002","723"
"levelStarted","MR_BULLET","392","1","0.0001","1","1","0.0014000000000000002","723"
"levelStarted","MATHS_CATCH_THIEFS","22","1","0.0001","1","1","0.0014000000000000002","723"
